incident_id,host,component,label,confidence,reason,evidence,additional_sources,log_window,dev_feedback
1dbb1758,scaqae12dv0301m,multipathd,-1,0.3872,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 10:58:41 scaqae12dv0301m multipathd: xvdd: failed to get path uid""
""Jul 29 10:58:41 scaqae12dv0301m multipathd: xvda: failed to get path uid""",
5a1e03d2,scaqae12dv0301m,multipathd,-1,0.3671,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 10:58:48 scaqae12dv0301m multipathd: xvdb: failed to get path uid""
""Jul 29 10:58:48 scaqae12dv0301m multipathd: xvdc: failed to get path uid""",
87467b0a,scaqae12dv0301m,multipathd,-1,0.3848,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 10:58:53 scaqae12dv0301m multipathd: xvdd: failed to get path uid""
""Jul 29 10:58:53 scaqae12dv0301m multipathd: xvda: failed to get path uid""",
2eaaaefd,scaqae12dv0301m,multipathd,-1,0.3627,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 10:58:58 scaqae12dv0301m multipathd: xvdc: failed to get path uid""
""Jul 29 10:58:58 scaqae12dv0301m multipathd: xvdb: failed to get path uid""",
6e0d5f33,scaqae12dv0301m,multipathd,-1,0.3873,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 10:59:05 scaqae12dv0301m multipathd: xvdd: failed to get path uid""
""Jul 29 10:59:06 scaqae12dv0301m multipathd: xvda: failed to get path uid""",
1ee4c0b7,scaqae12dv0301m,systemd-logind,-1,0.497,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 12:15:06 scaqae12dv0301m systemd-logind: Failed to abandon session scope: Connection reset by peer""
""Jul 29 12:15:06 scaqae12dv0301m systemd-logind: Failed to abandon session scope: Transport endpoint is not connected""
""Jul 29 12:15:07 scaqae12dv0301m systemd-logind: Failed to abandon session scope: Transport endpoint is not connected""",
523f9030,scaqae12dv0301m,rhphelper_drain_initd,-1,0.4164,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 12:15:08 scaqae12dv0301m rhphelper_drain_initd: PRCR-1132 : Failed to stop resources using a filter""",
faa7ac37,scaqae12dv0301m,systemd-logind,-1,0.5031,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 12:15:08 scaqae12dv0301m systemd-logind: Failed to abandon session scope: Transport endpoint is not connected""
""Jul 29 12:15:08 scaqae12dv0301m systemd-logind: Failed to abandon session scope: Transport endpoint is not connected""",
39461f28,scaqae12dv0301m,iscsid,0,0.773,ignore-emb-match,IGN-37741438,,"""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:09 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""",
bcd2e3ab,scaqae12dv0301m,systemd,-1,0.5831,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 12:15:11 scaqae12dv0301m systemd: systemd-networkd.socket failed to queue service startup job (Maybe the service file is missing or not a non-template unit?): Transaction is destructive.""
""Jul 29 12:15:11 scaqae12dv0301m systemd: Unit systemd-networkd.socket entered failed state.""",
8abee41f,scaqae12dv0301m,iscsid,0,0.7752,ignore-emb-match,IGN-37741438,,"""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:12 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""",
9eef3a36,scaqae12dv0301m,kernel,-1,0.4956,"llm-arbiter:
arbiter_skipped:max_llm_calls_reached",,,"""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:16.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:144.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:176.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:208.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:240.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:0.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:80.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:32.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:112.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:128.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:48.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:160.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:192.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:224.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:64.""
""Jul 29 12:15:12 scaqae12dv0301m kernel: device-mapper: multipath: Failing path 8:96.""",
298ad4bd,scaqae12dv0301m,iscsid,0,0.773,ignore-emb-match,IGN-37741438,,"""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.54:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.55:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.52:3260 failed (Connection refused)""
""Jul 29 12:15:15 scaqae12dv0301m iscsid: iscsid: connect to 192.170.52.53:3260 failed (Connection refused)""",
